timestamp,reactor_temp,cpu_temp,ambient_temp,humidity,pressure,rotation.x,rotation.y,rotation.z,dial1,dial2,temperature,heater_output,dummy_output_slider,dummy_output_selector,pid.temp_control.setpoint,pid.temp_control.pv,pid.temp_control.output,pid.temp_control.error
2026-02-10 19:16:10.217,49.426792594977094,56.75,29.694982662226504,52.555542472419546,997.1703074445628,0.4681828550015533,5.896402835986364,1.9306199148034167,53.69327262729868,49.847556897413405,26.399370145454174,8.383768246783752,25.0,0.0,50.0,49.426792594977094,8.383768246783752,0.5732074050229059
2026-02-10 19:16:11.217,49.437547947675036,55.65,23.888320405298472,40.004380671788795,968.609521727561,3.9529081337050465,0.7514461927261769,1.0582403981743278,91.78822829760858,16.240667409733224,26.00460101343626,8.417619641007915,25.0,0.0,50.0,49.437547947675036,8.417619641007915,0.5624520523249643
2026-02-10 19:16:12.217,49.67297009159666,55.65,23.719956440794085,40.2257547250214,976.1363056573423,3.4533570782918597,0.5351372260378466,5.155183664820561,75.04558011649208,57.39319678927763,26.290650955616833,7.871178363684007,25.0,0.0,50.0,49.67297009159666,7.871178363684007,0.3270299084033397
2026-02-10 19:16:13.217,49.58559164125329,55.65,24.80558219524088,44.514393687557,1049.316895241238,4.500783354014293,0.05850785696574836,2.220263971085565,35.494102062009425,83.7829848934846,24.142673491544556,8.110537381426049,25.0,0.0,50.0,49.58559164125329,8.110537381426049,0.4144083587467122
2026-02-10 19:16:14.217,49.49601668419279,55.1,28.06842628222195,30.094192129186542,987.9337676543291,2.240663367196573,3.491049961281859,2.969360224930188,84.41442387314832,40.920592983449964,29.679263438893454,8.419752882190423,25.0,0.0,50.0,49.49601668419279,8.419752882190423,0.5039833158072113
2026-02-10 19:16:15.217,49.48799117866297,55.65,29.523440040752938,65.37590128314466,972.6517066536961,0.9361356445725725,0.9960183395067342,3.8150955353499225,80.19756037985702,98.76765627627567,20.506876816190285,8.461190056092045,25.0,0.0,50.0,49.48799117866297,8.461190056092045,0.5120088213370266
2026-02-10 19:16:16.217,49.50093110285146,56.2,29.537967693143422,51.7068075259251,1047.898303184231,4.154430897475669,4.5850310008907975,5.355621211676981,75.99724339941241,29.65025541058376,27.36514734728672,8.50739474709749,25.0,0.0,50.0,49.50093110285146,8.50739474709749,0.49906889714853975
2026-02-10 19:16:17.217,49.43028113584913,55.65,20.05664435513415,40.15242288393327,954.2023563901456,5.943312647828355,4.689956313218289,2.7646770407965815,87.16338155921635,79.48827701400931,29.531810688040686,8.738728821959597,25.0,0.0,50.0,49.43028113584913,8.738728821959597,0.5697188641508717
2026-02-10 19:16:18.217,49.534779787522424,55.1,29.93064515001095,41.45247585718261,985.6992279462058,4.377786587341953,4.4340955120633785,5.6920666478543955,54.55771829616241,27.44513372444155,23.83170861026473,8.50589704189693,25.0,0.0,50.0,49.534779787522424,8.50589704189693,0.4652202124775755
2026-02-10 19:16:19.217,49.40219852745747,56.2,26.382611678567898,32.66911766063202,962.5357066292237,5.846249324783749,4.993879875890936,1.569420281598209,31.875782743548044,6.574690452269549,29.430032579575506,8.926531632701895,25.0,0.0,50.0,49.40219852745747,8.926531632701895,0.5978014725425282
2026-02-10 19:16:20.217,49.63152302577039,55.1,24.210100547172182,36.256502630363805,984.8198526299784,5.468026636893997,5.9213910996520385,4.103915699659772,76.98825747646659,90.8573047633169,20.82669761911561,8.34373448429908,25.0,0.0,50.0,49.63152302577039,8.34373448429908,0.36847697422960835
2026-02-10 19:16:21.217,49.529865224074555,56.2,23.427032334221686,37.51543966237176,1037.2825041886863,0.6978977529714996,4.4249341768404795,5.700725572687048,46.13654410926292,60.2098520841041,22.537482478920182,8.677234707978936,25.0,0.0,50.0,49.529865224074555,8.677234707978936,0.4701347759254446
2026-02-10 19:16:22.217,49.581447219821115,55.1,26.949643124336276,34.01685962624821,1020.4428317731608,4.052078734056557,4.424308902229283,4.911922113358415,59.63736643288513,72.54842896974156,29.892860142814108,8.529680935871431,25.0,0.0,50.0,49.581447219821115,8.529680935871431,0.4185527801788851
2026-02-10 19:16:23.217,49.64964378492582,56.2,28.74540791914697,67.55586146313131,1035.6870078840413,1.8617389236297504,1.3406822568534884,2.1509799894068276,86.84210929941217,1.475645408747961,22.772000090720383,8.477789198240135,25.0,0.0,50.0,49.64964378492582,8.477789198240135,0.3503562150741786
2026-02-10 19:16:24.217,49.765278474448216,55.65,26.151119051474254,69.29606651525424,962.2485120741958,6.034305075001184,3.9029357601412515,1.2833832098792435,45.524693174890565,69.63326152045498,28.907905461527,8.19949946401902,25.0,0.0,50.0,49.765278474448216,8.19949946401902,0.23472152555178383
2026-02-10 19:16:25.217,49.82314841543806,56.2,22.35964310479983,48.92751957235031,1004.5702676232748,3.901719379379946,2.6006404054776078,5.133878718946248,43.77996837434493,26.1943309463075,27.87112450758954,8.075048658929845,25.0,0.0,50.0,49.82314841543806,8.075048658929845,0.1768515845619376
2026-02-10 19:16:26.217,49.85907824973548,55.1,24.784630138720125,44.62868764882998,963.8153935486483,0.46328645762153653,1.4684221079785647,1.889770738467315,75.1585342502318,40.203070922621855,26.497538699261497,8.01441696262295,25.0,0.0,50.0,49.85907824973548,8.01441696262295,0.1409217502645177
2026-02-10 19:16:27.217,49.71804327629584,55.65,28.707749670205274,48.774722128129916,1030.463704766804,0.02807501261228244,3.5203751343706187,1.930830771722463,22.65801651799397,22.5365949651269,29.994006119788622,8.3893240798981,25.0,0.0,50.0,49.71804327629584,8.3893240798981,0.28195672370416247
2026-02-10 19:16:28.217,49.79751276828878,55.65,27.46632390209564,31.63840999956857,1008.2781782427307,0.3671880676586585,2.6612508362733753,5.2923668950605,98.56239387250537,99.03109592825643,23.895049436570716,8.185200931801218,25.0,0.0,50.0,49.79751276828878,8.185200931801218,0.20248723171121696
2026-02-10 19:16:29.217,49.834819055400125,55.65,23.419308914764837,60.89423165214707,975.5904709715821,5.494672770949082,6.183022997297425,0.5882898015384552,95.25207088549396,68.63307593993008,29.148015791619137,8.11879732824994,25.0,0.0,50.0,49.834819055400125,8.11879732824994,0.1651809445998751
2026-02-10 19:16:30.217,49.744124757743364,55.65,26.57001892465389,46.488777629080616,960.8966524148691,3.0656295596063616,2.179024135754024,3.7042941831948024,41.00424242550817,54.238261536469324,24.082647385975303,8.354454096621522,25.0,0.0,50.0,49.744124757743364,8.354454096621522,0.2558752422566357
2026-02-10 19:16:31.217,49.74447290419189,56.2,29.461977335946862,31.94021284620422,1033.5409766702005,1.4125262045592886,1.4529153736708436,1.4297679149391538,30.205990480424095,62.81486378330797,28.73388322921519,8.377806053412677,25.0,0.0,50.0,49.74447290419189,8.377806053412677,0.2555270958081124
2026-02-10 19:16:32.217,49.91672247102196,56.2,20.115236413314474,56.582455528039254,1043.2345746473638,0.45569370399739856,3.870917912895662,5.793505341844374,97.85492974019391,83.17395474916464,28.940500174306685,7.935424481625472,25.0,0.0,50.0,49.91672247102196,7.935424481625472,0.0832775289780372
2026-02-10 19:16:33.217,49.83748161744347,56.2,25.561348266160046,67.34415016206495,982.0626552956916,2.37476642918158,1.9007258556251247,0.2124299907128007,53.35662952854815,60.43084802023716,24.08818173166667,8.182029095828867,25.0,0.0,50.0,49.83748161744347,8.182029095828867,0.16251838255652729
2026-02-10 19:16:34.217,49.9697015680084,56.2,21.75712768910102,44.40798798758904,1006.570169484706,1.8610065998640997,3.115464651420592,1.830381024571748,54.86970649173638,88.61290406168686,26.35542079367996,7.8616112694056355,25.0,0.0,50.0,49.9697015680084,7.8616112694056355,0.030298431991603536
2026-02-10 19:16:35.217,49.91705665528748,56.75,25.842022124347483,48.95026423291114,1046.745052861856,0.1452575382870525,0.6097968415628892,2.9283737473124205,5.243470076766288,26.762745810854906,29.796539838319873,7.9880967102782705,25.0,0.0,50.0,49.91705665528748,7.9880967102782705,0.0829433447125183
2026-02-10 19:16:36.217,49.728182738901324,56.75,28.701054401691604,43.221322780850514,1038.4971163519476,4.086538624534235,0.14071464363522426,4.799638396146048,5.243667529033303,86.52016697703534,20.89311586953637,8.49608015381099,25.0,0.0,50.0,49.728182738901324,8.49608015381099,0.27181726109867554
2026-02-10 19:16:37.217,49.906415843156985,56.75,29.73951895153714,45.95649869441881,998.0188147922034,3.3923177126950153,3.318340425265027,3.2915779729395696,84.68991335204619,99.3364767916224,25.776678243585195,8.041554252332851,25.0,0.0,50.0,49.906415843156985,8.041554252332851,0.09358415684301491
2026-02-10 19:16:38.217,49.78517419665018,56.75,28.79730635665507,68.74082724810725,953.0158396412885,0.21667305905895362,3.7466092525497,0.13442808391117528,52.92650559994229,47.301976419563374,20.71196628009745,8.407665181470149,25.0,0.0,50.0,49.78517419665018,8.407665181470149,0.21482580334981805
2026-02-10 19:16:39.217,49.99988496921744,56.2,20.30893977793662,35.540635292627904,954.9068513738611,1.3477923595682437,4.074194702013354,2.4428593199563453,7.494665978554737,46.81104742704647,28.311607396658598,7.815349732575889,25.0,0.0,50.0,49.99988496921744,7.815349732575889,0.00011503078255969967
2026-02-10 19:16:40.217,49.748775508920794,57.3,23.465409556382053,42.80390358541065,965.3892204202172,1.3375273482632821,2.023428201899704,2.4273933960562224,29.20385859456528,82.51273520602041,22.264818507010528,8.480360992338035,25.0,0.0,50.0,49.748775508920794,8.480360992338035,0.2512244910792063
2026-02-10 19:16:41.217,49.97413841817682,56.2,29.991932995839875,31.2377540293982,963.9951444236024,2.1091269868235045,2.52609723988603,5.079527591259642,27.551393900641575,36.391662536424974,25.97525930718948,7.915504578156458,25.0,0.0,50.0,49.97413841817682,7.915504578156458,0.02586158182317888
2026-02-10 19:16:42.217,50.00288091308805,55.65,23.698500274765728,49.48407489113209,1043.6379984759199,0.21701783260566984,5.121250711127221,5.064695796999776,82.64480977158588,97.14201494929074,20.235641253989428,7.804330287647853,25.0,0.0,50.0,50.00288091308805,7.804330287647853,-0.002880913088048942
2026-02-10 19:16:43.217,49.905115036869574,55.65,23.565445078514436,32.965131684700914,963.962723978657,3.814838719819299,2.027491764990701,2.460760083152915,60.805825510880226,56.920330830549624,25.938480072149794,8.06801867482833,25.0,0.0,50.0,49.905115036869574,8.06801867482833,0.0948849631304256
2026-02-10 19:16:44.217,50.02143840529595,56.2,25.36169687824136,67.36830975721617,1038.7516975605922,0.06245893544609454,1.993611313041481,0.3069393350967093,26.339523732517033,1.5479366394632765,23.45682698210931,7.8023370606690925,25.0,0.0,50.0,50.02143840529595,7.8023370606690925,-0.02143840529595309
2026-02-10 19:16:45.217,49.895793530246166,56.2,20.920599265671548,59.05647304659789,963.1217692599779,4.563607796650829,0.5354860071565613,1.5014996333588668,62.384059703432996,34.83925887531086,29.329579121895893,8.098113245295487,25.0,0.0,50.0,49.895793530246166,8.098113245295487,0.10420646975383363
2026-02-10 19:16:46.217,49.82536376622338,56.2,24.780668063378073,34.87940062912889,982.3722999567017,0.3030275144468981,1.3377354664676544,1.6136239370562322,57.25262149809153,72.11675219279914,24.70644601217308,8.319563792414964,25.0,0.0,50.0,49.82536376622338,8.319563792414964,0.1746362337766172
2026-02-10 19:16:47.217,49.80173107365752,56.2,27.94666456881514,65.43198872255287,992.1325426615764,2.9877445664882996,1.195694018485291,4.061654058153864,11.462435039108797,95.06231709389837,29.128311141736454,8.42103907586424,25.0,0.0,50.0,49.80173107365752,8.42103907586424,0.19826892634247884
2026-02-10 19:16:48.217,49.772911089099864,56.75,26.511298732374186,60.6263273445385,1019.1396452941518,2.780500750403198,6.118206758728211,0.19007962427500402,27.662580866976295,6.732840489019198,22.461934469941248,8.482131492790979,25.0,0.0,50.0,49.772911089099864,8.482131492790979,0.22708891090013594
2026-02-10 19:16:49.217,49.69798655721728,55.65,29.489045091430583,62.847533748321986,1019.4831065494182,3.6765378170960386,3.687675367108101,2.0378940266110797,3.4651793673545317,32.00716533615518,23.986997309670986,8.733101220759373,25.0,0.0,50.0,49.69798655721728,8.733101220759373,0.302013442782723
2026-02-10 19:16:50.217,49.719624091259824,54.55,21.508686771098194,52.52882711284505,1029.8615541382587,3.3557535654617214,6.116316822864868,0.5417218459089775,6.610122270498675,70.23842757095981,23.953515165189238,8.69279305842974,25.0,0.0,50.0,49.719624091259824,8.69279305842974,0.2803759087401758
2026-02-10 19:16:51.217,49.724094526436794,55.65,26.385541771385913,59.65375119028705,977.3255095868561,0.6054260377516302,2.713081911643107,4.6673615937073665,84.69679261993689,17.214873713348677,20.13629651041406,8.677139370032169,25.0,0.0,50.0,49.724094526436794,8.677139370032169,0.27590547356320627
2026-02-10 19:16:52.217,49.7018380909484,56.2,22.2820170146867,67.17190660142222,994.7453406684489,2.54645928602601,5.548735385343939,4.1312814559554445,39.083277901832744,75.24233915231568,29.461622296302508,8.777734860667097,25.0,0.0,50.0,49.7018380909484,8.777734860667097,0.29816190905160056
2026-02-10 19:16:53.217,49.75304572758902,56.2,25.542307666398774,68.52598546723223,1004.2814327031821,0.7767446366742193,6.252727918345145,4.9960960486402,80.21620120434311,80.58841326873981,21.71253274145673,8.65511956267387,25.0,0.0,50.0,49.75304572758902,8.65511956267387,0.24695427241098145
2026-02-10 19:16:54.217,49.74745884533131,55.65,21.034648290168,30.988541838855856,1003.2338542203767,2.321163409486359,3.4279938400169656,3.7242391034742095,7.938355502426808,55.10903140399963,22.77141295823704,8.688205152966194,25.0,0.0,50.0,49.74745884533131,8.688205152966194,0.2525411546686911
2026-02-10 19:16:55.217,49.89932459047616,55.1,25.89052217871845,40.39156054555269,997.919426082031,2.2184910912989113,2.310181335181385,5.550429670174182,54.10705970157244,8.66814870456103,21.557788598448113,8.3562526540272,25.0,0.0,50.0,49.89932459047616,8.3562526540272,0.1006754095238378
2026-02-10 19:16:56.217,49.992728449363995,55.65,26.033222930128108,41.19270598715978,1012.0533700969326,2.1195277595214304,4.135015466876975,1.532525396328814,29.660266756642606,60.976010283892954,28.454995749873298,8.102160485289007,25.0,0.0,50.0,49.992728449363995,8.102160485289007,0.007271550636005486
2026-02-10 19:16:57.217,49.90892005362359,55.1,28.213877648354405,66.03518794813041,963.3869305501705,0.6481214091415735,3.2461006760281577,3.0145696321670696,4.132362383721477,68.40684511335311,23.517087012981452,8.364703324746054,25.0,0.0,50.0,49.90892005362359,8.364703324746054,0.0910799463764107
2026-02-10 19:16:58.217,50.07963794806235,55.1,24.46985384461406,50.16556998160681,973.6717659257349,1.11940042403468,4.353226721627597,2.9931617162816564,45.299300933684364,41.89250596240617,29.387730679998874,7.9430568106335855,25.0,0.0,50.0,50.07963794806235,7.9430568106335855,-0.07963794806234858
2026-02-10 19:16:59.217,50.10832933590067,55.1,21.48057757985216,61.885094822787636,994.5830875241126,3.9020569766171667,4.351122793839795,3.799475054247739,39.416676575075,59.85743659161522,20.49739005435408,7.858180731566799,25.0,0.0,50.0,50.10832933590067,7.858180731566799,-0.10832933590067029
2026-02-10 19:17:00.217,50.202673141430395,56.2,24.894061124956586,31.55549348633682,991.4113327989984,0.09305211265860959,3.829838625340018,3.124855366588306,12.51062015274984,39.23982965740102,23.280016266079745,7.551841163421241,25.0,0.0,50.0,50.202673141430395,7.551841163421241,-0.20267314143039528
2026-02-10 19:17:01.217,49.87278422970841,55.65,29.86392437585983,67.33440328541711,968.5522297376519,1.0707716770039195,4.538433657820534,2.9117787161281012,94.70244826887821,38.47886300995401,27.39623689336321,8.39838968644279,25.0,0.0,50.0,49.87278422970841,8.39838968644279,0.12721577029159192
2026-02-10 19:17:02.217,50.070802705934106,55.65,22.00539417445005,30.639792637675697,1042.3941405580713,5.485534167078373,1.017416058589263,3.7165201935591408,72.6940797193735,85.01946051595624,25.064795296566892,7.86934826011268,25.0,0.0,50.0,50.070802705934106,7.86934826011268,-0.07080270593410631
2026-02-10 19:17:03.217,49.99145767455695,55.65,21.42739775805635,61.28651249045373,975.6034030444121,3.8786595310743817,2.485857270892415,5.225519297597661,23.06616683489422,95.33462981672007,23.67089828376824,8.097045651740071,25.0,0.0,50.0,49.99145767455695,8.097045651740071,0.008542325443052334
2026-02-10 19:17:04.217,50.0406071715319,55.1,26.475723027576215,53.502166895935446,1010.892287857728,1.4885947055662008,2.6923652590762384,4.297679381899932,89.1808900891531,66.4315603083735,27.159099412973994,8.00041729423877,25.0,0.0,50.0,50.0406071715319,8.00041729423877,-0.040607171531902964
2026-02-10 19:17:05.217,50.095805175082205,56.2,26.73617489744922,61.185997008331114,1018.2330581068436,2.717701205304965,2.528572833771739,5.628872321331624,38.52106781932175,32.76235852141327,23.484201956031935,7.847619982016036,25.0,0.0,50.0,50.095805175082205,7.847619982016036,-0.0958051750822051
2026-02-10 19:17:06.217,50.23005420813212,56.2,27.04570444968113,63.02224227583439,957.8437250697508,0.8419027083910484,5.142754169678563,5.648847908808451,61.818106847532185,91.3849336906432,28.534237158579757,7.4464860019672745,25.0,0.0,50.0,50.23005420813212,7.4464860019672745,-0.23005420813211686
2026-02-10 19:17:07.217,50.1266185423001,55.65,28.647600632092843,57.67644357724838,1003.5576777500632,6.184792826598682,6.186328632996452,1.4844096546999899,54.2137835457588,74.1271794103296,23.314654016145454,7.748202571374149,25.0,0.0,50.0,50.1266185423001,7.748202571374149,-0.1266185423001005
2026-02-10 19:17:08.218,50.068237143759475,55.65,25.20887483798182,54.00640294771897,1009.3534410036598,5.767397426285068,1.5329470566177719,1.8698054910341386,45.393946843845015,66.11065644682547,25.34035436660628,7.901053304285714,25.0,0.0,50.0,50.068237143759475,7.901053304285714,-0.06823714375947532
2026-02-10 19:17:09.217,49.87968926367549,56.2,22.031835320939667,50.83979662449676,1049.2759644284079,2.5006568446181867,5.436024890893395,3.36483087083942,55.04127541015341,8.34379452812467,21.7461152709903,8.347872545306041,25.0,0.0,50.0,49.87968926367549,8.347872545306041,0.12031073632451239
2026-02-10 19:17:10.217,50.025854341152495,55.65,29.66653980294343,63.35894991254157,1026.384850110009,0.849810229074996,0.12917292873616304,0.7897702825726165,60.36504450267724,49.97201971564144,27.57552005936588,7.97117415701825,25.0,0.0,50.0,50.025854341152495,7.97117415701825,-0.025854341152495408
2026-02-10 19:17:11.217,49.95892131500663,56.2,25.02049732442769,40.25823258371379,958.7891892469906,2.2963205343321427,5.319537331662283,4.463002288891693,39.107361173926755,92.50691082682336,25.279152157598528,8.158015041016755,25.0,0.0,50.0,49.95892131500663,8.158015041016755,0.04107868499337286
2026-02-10 19:17:12.217,49.81700116504759,55.65,23.638953121888285,38.57668086258276,1045.64514474334,4.316702908843717,5.689335984795955,3.4034111918419816,93.41478622371795,23.4371838679569,28.50221977562463,8.539297202266212,25.0,0.0,50.0,49.81700116504759,8.539297202266212,0.1829988349524072
2026-02-10 19:17:13.217,49.888633202515315,55.1,27.222857615893133,66.61131071189399,1010.5797203538876,2.4735339876346734,1.0629304298727544,1.771440086843384,9.168996381172489,22.79231206296599,29.094791206744027,8.37428218167357,25.0,0.0,50.0,49.888633202515315,8.37428218167357,0.11136679748468481
2026-02-10 19:17:14.217,49.823220122593995,55.65,20.95433970878821,43.3413043164912,1020.5603569543254,0.5194007279949526,2.5456423971289097,1.650561797210424,93.25923495855919,52.81211796562009,21.11653704818307,8.552114083535741,25.0,0.0,50.0,49.823220122593995,8.552114083535741,0.17677987740600543
2026-02-10 19:17:15.217,49.85827536272863,56.2,26.317647649397554,35.817019095688856,963.104219341479,2.5964752202818784,1.0321802741462156,4.775497116361463,22.512400139014034,98.91777297900477,21.277559894653358,8.494027873939618,25.0,0.0,50.0,49.85827536272863,8.494027873939618,0.1417246372713734
2026-02-10 19:17:16.217,49.897655596032095,55.65,29.500986451638205,39.721368791840746,993.2090715688435,0.993592059691272,4.293228356135661,6.098281314523344,30.48977140002631,31.411311757332815,26.960904385938438,8.370150633804116,25.0,0.0,50.0,49.897655596032095,8.370150633804116,0.1023444039679049
2026-02-10 19:17:17.217,49.805112989497935,55.65,26.43799281419723,40.26203478860818,1012.4281284066074,0.3769407580251286,2.0863892244164397,3.178368789560191,30.44626826307689,22.501790888757977,27.332383086692936,8.665918007153396,25.0,0.0,50.0,49.805112989497935,8.665918007153396,0.19488701050206458
2026-02-10 19:17:18.217,49.688112907243415,55.65,29.830839116540588,31.777531869875627,976.1816456176165,5.268019219362815,3.940753493696441,4.712167289421123,92.57858177567132,73.80848892763494,21.086985708720267,8.975316649650948,25.0,0.0,50.0,49.688112907243415,8.975316649650948,0.3118870927565851
2026-02-10 19:17:19.217,49.886979207773855,55.65,25.8724544776315,61.334945113729916,986.338834708854,4.166412647068217,1.1156531365334765,2.3464391205526365,63.405452467603304,52.07775583874722,26.97974031112541,8.510819130858454,25.0,0.0,50.0,49.886979207773855,8.510819130858454,0.1130207922261448
2026-02-10 19:17:20.217,49.760333470665714,56.2,27.469045382362953,66.8967814211714,1024.5679150024753,1.0975354305210585,3.0045209045918186,3.4514034561685607,5.168714951150344,65.22915203769982,27.574141663069934,8.817220382052282,25.0,0.0,50.0,49.760333470665714,8.817220382052282,0.23966652933428634
2026-02-10 19:17:21.217,49.47332322656528,55.65,21.25834793541148,67.226405148839,989.3795405126294,0.5913572363783063,3.7726180149947504,3.3000675104845123,56.80115136862065,82.34715648199715,26.677301316897424,9.585035570669838,25.0,0.0,50.0,49.47332322656528,9.585035570669838,0.5266767734347226
2026-02-10 19:17:22.217,49.64411329081263,56.2,24.535617795912266,69.00624361356493,961.2819911855032,1.5663549074020588,5.643304269094878,4.682860144769611,8.012219123535946,43.34495712120796,20.543904749797402,9.24616549597473,25.0,0.0,50.0,49.64411329081263,9.24616549597473,0.35588670918736653
2026-02-10 19:17:23.217,49.86583069661282,55.1,21.04538934691305,66.61761278462964,969.174079058227,3.7726009989466447,5.442609470964604,2.339546701272594,30.759768989920122,78.45771634813313,25.273861428852634,8.70009961588586,25.0,0.0,50.0,49.86583069661282,8.70009961588586,0.13416930338718203
2026-02-10 19:17:24.217,49.99099399161966,56.2,27.37602911954516,42.278437566528126,966.1439517736773,4.933334881701028,2.338154073559532,2.477434702965777,20.049929820042777,16.49120430100137,26.3545898511687,8.372547351546372,25.0,0.0,50.0,49.99099399161966,8.372547351546372,0.009006008380339381
2026-02-10 19:17:25.217,50.11047586974937,56.2,27.587395919885108,66.15169075161907,1015.1370100361062,1.49778170693055,3.7720006441337173,0.652500357171103,10.779609735471663,24.504447865915445,26.489022141594067,8.055138834482579,25.0,0.0,50.0,50.11047586974937,8.055138834482579,-0.11047586974937218
2026-02-10 19:17:26.217,50.12588976518596,55.65,27.457047791007998,68.47402333725606,958.6020694143086,6.08735998831179,2.0158029599371194,4.383538211261431,20.72698083899065,33.02320305885649,25.473535518951707,7.994970912375628,25.0,0.0,50.0,50.12588976518596,7.994970912375628,-0.12588976518595985
2026-02-10 19:17:27.217,50.07048802525627,54.55,21.86658790960118,34.66117064805474,1024.3108218518582,2.0896064812122725,3.3721380456875543,0.632087768847451,92.10474210914582,69.48935856420448,21.870166805916842,8.139855227726182,25.0,0.0,50.0,50.07048802525627,8.139855227726182,-0.0704880252562674
2026-02-10 19:17:28.217,50.087523037630106,56.2,29.631831707370996,66.55527714805092,970.6113336988976,4.501887207247559,0.6568477151524846,2.691420383415631,95.73672497439554,68.53025325724632,24.074698630331426,8.073056471839912,25.0,0.0,50.0,50.087523037630106,8.073056471839912,-0.08752303763010616
2026-02-10 19:17:29.217,49.91513660367753,55.65,26.070916342935224,45.37322979393869,1017.8844770856648,5.80904674193083,0.2979180829053932,4.201540919913131,56.35077423956295,45.769302759101215,24.597626795469274,8.562612553946051,25.0,0.0,50.0,49.91513660367753,8.562612553946051,0.08486339632246853
2026-02-10 19:17:30.217,49.80939986419968,56.2,27.392246291629363,40.97729646345505,1028.6428143477367,5.607344153861519,6.185115324653632,4.8552960004946675,40.91047994389253,52.047823239303185,29.49805573666405,8.801649055857787,25.0,0.0,50.0,49.80939986419968,8.801649055857787,0.19060013580031665
2026-02-10 19:17:31.217,49.7601116659645,55.65,26.207059559629908,45.53814399107878,950.8221228183255,6.252922514194008,5.806683222891988,1.2334322767274177,79.62706188542752,82.58817244139955,24.51843024861978,8.954509016499593,25.0,0.0,50.0,49.7601116659645,8.954509016499593,0.23988833403549847
2026-02-10 19:17:32.217,49.74225803111183,55.1,21.648013844349865,66.96192402964672,977.539052915556,3.8284334549964893,3.796547797733475,2.5077560590063386,10.091487555702972,67.28964270365299,21.718439498519203,9.022860431348805,25.0,0.0,50.0,49.74225803111183,9.022860431348805,0.257741968888169
